id	protected_class	xml_blob
5278554984	0	<record><id>5278554984</id><protected_class>0</protected_class></record>
6059336763	0	<record><id>6059336763</id><protected_class>0</protected_class></record>
4019685447	0	<record><id>4019685447</id><protected_class>0</protected_class></record>
7897385285	0	<record><id>7897385285</id><protected_class>0</protected_class></record>
2934686021	0	<record><id>2934686021</id><protected_class>0</protected_class></record>
6415499662	0	<record><id>6415499662</id><protected_class>0</protected_class></record>
5365013893	0	<record><id>5365013893</id><protected_class>0</protected_class></record>
3643763932	1	<record><id>3643763932</id><protected_class>1</protected_class></record>
8137651193	0	<record><id>8137651193</id><protected_class>0</protected_class></record>
3680888688	0	<record><id>3680888688</id><protected_class>0</protected_class></record>
7530143868	0	<record><id>7530143868</id><protected_class>0</protected_class></record>
7812645723	0	<record><id>7812645723</id><protected_class>0</protected_class></record>
2601494711	1	<record><id>2601494711</id><protected_class>1</protected_class></record>
7428613183	0	<record><id>7428613183</id><protected_class>0</protected_class></record>
3998683309	0	<record><id>3998683309</id><protected_class>0</protected_class></record>
8937683175	0	<record><id>8937683175</id><protected_class>0</protected_class></record>
2433127489	0	<record><id>2433127489</id><protected_class>0</protected_class></record>
1272222713	0	<record><id>1272222713</id><protected_class>0</protected_class></record>
5950692954	0	<record><id>5950692954</id><protected_class>0</protected_class></record>
1861749117	0	<record><id>1861749117</id><protected_class>0</protected_class></record>
4505273551	0	<record><id>4505273551</id><protected_class>0</protected_class></record>
2184681764	0	<record><id>2184681764</id><protected_class>0</protected_class></record>
6689255682	0	<record><id>6689255682</id><protected_class>0</protected_class></record>
9338779103	0	<record><id>9338779103</id><protected_class>0</protected_class></record>
2834701992	0	<record><id>2834701992</id><protected_class>0</protected_class></record>
9044612144	0	<record><id>9044612144</id><protected_class>0</protected_class></record>
8748453362	0	<record><id>8748453362</id><protected_class>0</protected_class></record>
5662745612	0	<record><id>5662745612</id><protected_class>0</protected_class></record>
7927858907	0	<record><id>7927858907</id><protected_class>0</protected_class></record>
9145773974	0	<record><id>9145773974</id><protected_class>0</protected_class></record>
1677108497	0	<record><id>1677108497</id><protected_class>0</protected_class></record>
8233885359	0	<record><id>8233885359</id><protected_class>0</protected_class></record>
2477958099	1	<record><id>2477958099</id><protected_class>1</protected_class></record>
6464792422	0	<record><id>6464792422</id><protected_class>0</protected_class></record>
3621463233	0	<record><id>3621463233</id><protected_class>0</protected_class></record>
1285788257	0	<record><id>1285788257</id><protected_class>0</protected_class></record>
7322572243	0	<record><id>7322572243</id><protected_class>0</protected_class></record>
9879766406	0	<record><id>9879766406</id><protected_class>0</protected_class></record>
1768629257	0	<record><id>1768629257</id><protected_class>0</protected_class></record>
3182012530	0	<record><id>3182012530</id><protected_class>0</protected_class></record>
1995401680	0	<record><id>1995401680</id><protected_class>0</protected_class></record>
2096177795	1	<record><id>2096177795</id><protected_class>1</protected_class></record>
6325291647	0	<record><id>6325291647</id><protected_class>0</protected_class></record>
2196156237	0	<record><id>2196156237</id><protected_class>0</protected_class></record>
4677248543	0	<record><id>4677248543</id><protected_class>0</protected_class></record>
4153548389	0	<record><id>4153548389</id><protected_class>0</protected_class></record>
1035913897	0	<record><id>1035913897</id><protected_class>0</protected_class></record>
6045311828	0	<record><id>6045311828</id><protected_class>0</protected_class></record>
8496136115	0	<record><id>8496136115</id><protected_class>0</protected_class></record>
1521070912	1	<record><id>1521070912</id><protected_class>1</protected_class></record>
2143942991	0	<record><id>2143942991</id><protected_class>0</protected_class></record>
6182360674	1	<record><id>6182360674</id><protected_class>1</protected_class></record>
1043968541	0	<record><id>1043968541</id><protected_class>0</protected_class></record>
3590543803	0	<record><id>3590543803</id><protected_class>0</protected_class></record>
4711381756	0	<record><id>4711381756</id><protected_class>0</protected_class></record>
8716582561	1	<record><id>8716582561</id><protected_class>1</protected_class></record>
5331086599	0	<record><id>5331086599</id><protected_class>0</protected_class></record>
2049573970	0	<record><id>2049573970</id><protected_class>0</protected_class></record>
5847721736	1	<record><id>5847721736</id><protected_class>1</protected_class></record>
1105393104	0	<record><id>1105393104</id><protected_class>0</protected_class></record>
3376323031	0	<record><id>3376323031</id><protected_class>0</protected_class></record>
3198790282	0	<record><id>3198790282</id><protected_class>0</protected_class></record>
7936712858	1	<record><id>7936712858</id><protected_class>1</protected_class></record>
6445163955	1	<record><id>6445163955</id><protected_class>1</protected_class></record>
1470695995	0	<record><id>1470695995</id><protected_class>0</protected_class></record>
9093157004	0	<record><id>9093157004</id><protected_class>0</protected_class></record>
5048027434	1	<record><id>5048027434</id><protected_class>1</protected_class></record>
9953271070	0	<record><id>9953271070</id><protected_class>0</protected_class></record>
7794922859	0	<record><id>7794922859</id><protected_class>0</protected_class></record>
6577160404	0	<record><id>6577160404</id><protected_class>0</protected_class></record>
8037796951	0	<record><id>8037796951</id><protected_class>0</protected_class></record>
4947848312	0	<record><id>4947848312</id><protected_class>0</protected_class></record>
4425156303	0	<record><id>4425156303</id><protected_class>0</protected_class></record>
7913235420	0	<record><id>7913235420</id><protected_class>0</protected_class></record>
7696148535	1	<record><id>7696148535</id><protected_class>1</protected_class></record>
1893436264	1	<record><id>1893436264</id><protected_class>1</protected_class></record>
9835824354	0	<record><id>9835824354</id><protected_class>0</protected_class></record>
1212867135	0	<record><id>1212867135</id><protected_class>0</protected_class></record>
4019798784	0	<record><id>4019798784</id><protected_class>0</protected_class></record>
2873534954	0	<record><id>2873534954</id><protected_class>0</protected_class></record>
8245584555	0	<record><id>8245584555</id><protected_class>0</protected_class></record>
6903020577	0	<record><id>6903020577</id><protected_class>0</protected_class></record>
1317918399	1	<record><id>1317918399</id><protected_class>1</protected_class></record>
7521223284	0	<record><id>7521223284</id><protected_class>0</protected_class></record>
8458877924	0	<record><id>8458877924</id><protected_class>0</protected_class></record>
6687354975	0	<record><id>6687354975</id><protected_class>0</protected_class></record>
9500417857	1	<record><id>9500417857</id><protected_class>1</protected_class></record>
7376913692	0	<record><id>7376913692</id><protected_class>0</protected_class></record>
8633365553	1	<record><id>8633365553</id><protected_class>1</protected_class></record>
1990640000	0	<record><id>1990640000</id><protected_class>0</protected_class></record>
2329612951	0	<record><id>2329612951</id><protected_class>0</protected_class></record>
8274388506	0	<record><id>8274388506</id><protected_class>0</protected_class></record>
8225885980	0	<record><id>8225885980</id><protected_class>0</protected_class></record>
7755731538	0	<record><id>7755731538</id><protected_class>0</protected_class></record>
1143944013	0	<record><id>1143944013</id><protected_class>0</protected_class></record>
6350272111	0	<record><id>6350272111</id><protected_class>0</protected_class></record>
5750035399	0	<record><id>5750035399</id><protected_class>0</protected_class></record>
3253357832	0	<record><id>3253357832</id><protected_class>0</protected_class></record>
2743778959	1	<record><id>2743778959</id><protected_class>1</protected_class></record>
9463922120	0	<record><id>9463922120</id><protected_class>0</protected_class></record>
4002514591	0	<record><id>4002514591</id><protected_class>0</protected_class></record>
4128499817	1	<record><id>4128499817</id><protected_class>1</protected_class></record>
4317376037	0	<record><id>4317376037</id><protected_class>0</protected_class></record>
7058218425	0	<record><id>7058218425</id><protected_class>0</protected_class></record>
5457149220	0	<record><id>5457149220</id><protected_class>0</protected_class></record>
2647971936	1	<record><id>2647971936</id><protected_class>1</protected_class></record>
6389431130	0	<record><id>6389431130</id><protected_class>0</protected_class></record>
